token,commit,timestamp
,cfa5ee13c644c654a9bafb79240328b5cadbe082,2018-04-16 11:01:19
,982272b18a2ddadd67ef1cd8b17dc42b399b1707,2018-04-16 11:01:04
,6c483646cbb9ac570f14023c71c600108adaa0c6,2018-04-16 11:00:59
,9b606165cddfe53e1b65efc7d10386ec894a7456,2017-11-21 15:36:13
,540821be2afd02e18eacb9e10e70b51dbb7f6555,2017-11-21 15:14:43
,10c58b0309464512973ab83b024e4728242b21e3,2017-10-05 09:06:31
,d87f246d701a0d7234ea755d915d101019ba195d,2017-10-05 08:49:48
,b3732680aa6bade87f844575cc7c5cdf02c4cdb3,2017-10-05 00:15:59
,08367d26db84c6de7a75686148daf2a4dd87ebe6,2017-10-04 23:14:01
,4d41809bf53d6a6326742043a5f8dbfdf369f2c7,2017-10-04 22:33:44
,ecc2a0964a33df8464b366b765cc4bdcdcde7563,2017-10-04 10:44:56
,b29eb5fa7d863648d6da4114feeb7b6bbb3c86f0,2017-10-03 15:26:13
RLC, ,
,a2769f84629d802340c9c2d865e5df84dae1857e,2018-09-24 01:14:23
,faba031ce765a4d736121377fce844cbe9d8560b,2018-09-24 01:12:50
,48ffcada82ca6a2ce35fd80d0ad530425ab3b998,2018-09-24 01:08:32
,15db84ee2d2a3362b3d2d19b90801c7653604456,2018-09-23 22:24:35
,e271a4932b178ea8205cabb8b395a59404f0ae3e,2018-09-23 10:45:12
,36f35587e866b802e0dbb0fd631e33b65f4e2306,2018-09-23 10:43:35
,73e26dd97c51de69e3225dd2303077d432c64b99,2018-09-23 02:28:15
PowerLedger, ,
,baa043764406fe4105e4fe2981504cabd714f7d5,2020-07-17 13:51:24
,204996dced80d6ec539f6e60f1dc344faa3c733a,2020-07-17 10:25:37
,35d34a72b534dd6652c36e83b478129bd0197b36,2019-08-09 11:22:27
,4d454f76761fe3720f6b55b4494f7cb630522478,2019-08-06 09:51:41
,1242bdd05a45551a35b63fd84c45243a0a05b6cb,2019-04-23 12:52:34
,210ef0adc29c7f4865eee62d2cf3b5709904a0b9,2019-04-23 09:54:50
,6a9681b6c9f39ebe866a29fd4ade44538e6010b5,2019-04-16 12:13:26
,01fbad9c2eb8c8ae0bb0c403ae1db8a3466a8a5e,2019-04-09 14:49:36
,295da7757ca834ec66594d0b607b8eb1f13fbc20,2019-03-26 13:24:36
,8c61d352c8e9338edf32a33d43963601989a612a,2019-03-06 17:39:58
,294c65821a9be18843d92da4e8b21140bede8c80,2019-03-06 17:39:35
,157696ab50529302f80c68f39bec2a08ace47e38,2019-02-26 10:45:45
,973c6a5c69fb52be46ebc71cea1e06aeec07423f,2019-02-26 10:36:13
,78c067a6d457ce75c0a4e2bcd35f155cd0d35195,2019-02-26 10:30:52
,7fe9097cd25caba5b19f71f2070fdde9050c0bfa,2019-02-25 11:52:17
,dba62ee69cb337819bbb17a59bde1b8fef3fd368,2019-02-25 09:18:41
,f6795c4e47564b08d39d04f2f2d0f60fa97b69ac,2019-01-28 14:25:30
,c0dff7f83d74c43ffcff4c46143aa20c90777341,2019-01-25 17:23:56
,06e6c7c641f98f4aef7ff915d219c1e677276555,2019-01-22 17:43:29
,aff40ace39d36cb9249ca2526dfb1958c7df2d48,2019-01-22 13:41:02
,dac3b4a8875b2d0f4a759fa777d3eeae6e91fcde,2019-01-02 18:00:02
,9ac7deed9311ef94794e0f66c9b220c51abcbd02,2018-11-14 14:21:39
,3ea174784c7cd87ca1c5737006e2bc2a2ad4f303,2018-11-12 18:09:53
,ba33d79d2539cda632e526d2a19022d4340059ac,2018-11-09 13:46:25
,8283c5fe26c2e669ccb14f34152eeaf0a2b0ffde,2018-10-31 17:15:53
,e6a63a3ab74aee129ab3f81247775455b16551f1,2018-10-17 17:05:20
,c58043cb5b9708955ff15558e317cd845171061d,2018-10-10 17:15:16
,245759d6966957a64be46f8eab75241519db77d3,2018-10-09 17:30:32
,1af230a4117a4ab4d1e4a164821f3ad0182c5515,2018-10-09 15:37:02
,badb497658b8449e0622b90f12c5f97756120dd4,2018-10-08 13:55:13
,bf9666f95ad9c2a324c5d9017f10fe9384242a88,2018-10-08 13:40:23
,3f1aa2bd0c0a90fd7e053d4b9cac57fcc4155b6e,2018-10-05 11:36:32
,5a4e659dd6a081934621f4a2186c055699d888cd,2018-09-26 14:46:19
,31e016e9b36817f15f26c5de9a768391c3758bb9,2018-09-20 13:10:30
,2678f2c2ade019f56863b391030151815a9879c8,2018-09-19 11:44:46
,e7ba2d5259e94fa4a1ec6b771f57f7a154b39845,2018-09-18 11:03:51
,c427e7866049097504a7468f3d9642b37fc86015,2018-09-18 10:51:55
,cdeaef0f9c79c9dc7cf1aca03afc84ba12d322d4,2018-09-18 10:51:06
,60e1bd839fe46f1ca898f83ba94fe96e58f65e97,2018-09-13 13:52:28
,4eab49235103b124aae948eca6f678bc9d30ad09,2018-08-30 07:55:07
,cee38e435e6fd93af41521b92549a81a9730e53c,2018-08-29 16:08:16
,b43a272900bb6591e75b7016805ab72376806d58,2018-08-29 11:27:38
,ba119d2f194983de9ab9d5fb898defa2a621b13b,2018-08-28 17:46:23
,79876bdd48693eb99c3423e330bcc15f9e3ba929,2018-08-28 17:38:50
,8e87fc3fee53dbc114d7b6d610ddfaa0913a1059,2018-08-28 16:18:22
,aa16c21fe3ad3fe61bd8c198c79f88bf597ddff3,2018-08-28 10:32:32
,8c641c97a1b7407508d918ff7b65592800b13c56,2018-08-28 10:31:30
,692a92fdb306e9f0b50783feaa0ff03a18ff57d4,2018-08-26 20:49:06
,e86ce1778e9f0b3da49928d801c694322d9b1861,2018-08-26 20:35:18
,281f27d9a1b46c402f5ce56abec4ef7506ace661,2018-08-26 20:30:36
,2e11dc9fb036832f2493f764f866c69b64a33489,2018-08-26 20:11:08
,6e8fcc94bc58ff12669d42e72025f9de72c32c42,2018-08-26 20:10:53
,b7d7690df5d246c4fcfb275df40c547eed545a53,2018-08-23 16:07:45
,2cce183e6d01264864a53ff8d483e20fca03ecdc,2018-08-23 14:41:13
,61383387ac361df725267e91c0504659bdd0acc8,2018-08-22 16:57:36
,5b51cb41146fccf35dd434e80a618af5ecf09eb5,2018-08-22 13:05:20
,161f3b7d30ee279f064652f2719eb5bb173254cc,2018-08-22 12:41:16
,d2aa218cfef27829cfb3eaf39e91705e49b9cc5e,2018-08-22 11:51:01
,13f760bb20c65e63656c3840b2822e6161fb47ff,2018-08-22 10:30:15
,9991533cd25e1179323b7b0c28aa2ac710d41a67,2018-08-21 22:32:56
,a0e4569fcccbb648b09d5faef79f757206fea67e,2018-08-09 15:22:26
,eb7fb5ec599e104c4520868c18929e5657f8ef24,2018-08-08 18:15:35
,0f73d2c03ec093320aad7018a7d24d1de8409397,2018-08-02 14:57:05
,87e677573d6b90790aef1bf439017a6a7d38b62f,2018-08-02 14:56:50
,1cbff54bcf203f4c415bc6b6477db6e73cd33429,2018-08-01 16:39:54
,5154046844f6f94a5074e82abe01381e6fd7c39d,2018-07-31 11:45:18
,a391ea05be312e1aafbc2b326e703a9d35fbc259,2018-06-17 15:34:07
,5d98f4fe543faa39029d4df222ce1cb1c52f5a5c,2018-06-17 15:06:01
,d4791730a9658f55219c670b7232f46f75b85e30,2018-06-15 17:49:11
,30929593b717e4875dc9bbd2a6f1fe23ce173d7a,2018-05-09 07:31:19
,f5f0e4ccb35f252a5401797e24afdf97f14fa8b9,2018-05-01 18:43:53
,89b73b1bacc36c362bfc3ca27b6179ef268d2c41,2018-05-01 18:36:19
,febb11a1b596ad570c668eb793a2d26d7262f898,2018-03-20 11:36:37
,966404eb66b13d7c3c904e36939dd689917dae23,2018-03-18 19:52:09
,08963a3bb44b54453016493c3d01ef16c32e64e1,2018-03-18 19:18:11
,71ba4cfacf3dd3843681e78dfa250a7d130951d2,2018-03-18 18:45:32
,2f6cba54aff54a18ce7f9b6f9e9c3231bcef9b6b,2018-03-18 18:45:14
,95f13e4dc2240376ca68f56ed10c3c1ada7b1fe0,2018-03-18 18:44:55
,5288f6a0f1bbee10cb7f4a402c0d6ce434dd4b6c,2018-03-18 17:44:51
,31cf0f60ecfa0bd022b835d3cdc81136ca14375e,2018-03-09 13:51:27
,8de8f9b79e52888e43297115f00ba80779a643d3,2018-03-09 12:08:13
,969b71e802445f0634ef58a358fb0103aa85879d,2018-03-08 19:19:02
,043f4f3194c0d4421c49ee1ec6c76d8986b6e7f0,2018-03-06 19:18:18
,fc32650e997b0aa7198e894ea6e77a49f2f67a96,2018-03-01 20:52:13
,4531604c2ffaacac1ce1ee04c82f8d12a401950d,2018-03-01 20:46:44
,ad7d55547283977fc51a8351691c77760f59b92c,2018-03-01 20:41:31
,7f35bf1139d4d7459fb51a6c7962b2d3358b1888,2018-03-01 11:46:47
,07c0ec182b0a4d486298eac90dc55faf80d4e9a5,2018-01-26 07:31:11
,29085bccbe36424c0acfe3dead53d0277618fefb,2018-01-22 00:37:44
,5f4b868575c85722157c23c5c84b132c024c71fa,2018-01-21 10:16:04
,dd96c71158994d11470c20ffb744e948818d4bdd,2018-01-20 01:09:40
,fdc3be84e51990e73921775e8cb20bd4069a2454,2018-01-19 20:26:29
,0fa6f5e19359aac0ce4c08a547e51550c344798f,2018-01-19 18:01:51
,d527227388ea6fe21abf3d98372a5b17ac0cbd96,2018-01-19 17:57:26
,7cb2d00a7304ff72f9fb3b636a46d4a356cf3567,2018-01-19 17:41:38
,c29ca9718ef314a04d33c6fe3af6a85cf2acb857,2018-01-19 17:08:51
,539c4d4a4d1d9ef65c2823b3f6077afd456771b8,2018-01-19 17:05:29
,697bae274594aad269c97a8a167d043890529eff,2018-01-19 16:51:54
,376b79f1bc1f5b9d1afef7f2210a03aec74f78d1,2018-01-19 12:14:53
,1051cb04277304ec8cd5c92f9c35fb656ba79493,2018-01-19 12:11:56
,96ce85a8e7ea42982012abc1aecb740a798b26bb,2018-01-19 10:28:55
,05305663d12ae63771ee0f113b7f05c2e28b6c21,2018-01-18 16:34:48
,94c19f9892131ec391fb84e2d7415b8a91c4cc2c,2018-01-18 14:42:51
,e033dd073fb576429dbebf5ca470c3c1352f1efa,2018-01-16 11:54:11
,d865667d80ed85163b031d4def1085efc01bd956,2018-01-12 15:54:40
,120db1ecc39dd08df439f67019da98770e4605c2,2018-01-12 10:33:59
,736cac89091ef334c2108703d60b4a67f0790524,2018-01-04 18:23:58
,5ae528ca111131464aebd20880bf340b0c1190c5,2017-12-28 12:24:03
,f1d526449cf9073805e57bf6cb67f11df4845c47,2017-12-20 03:10:20
,6beb1f1559dc244004dd9869cece48c55261ece6,2017-12-20 03:09:44
,c8df17a49236afe158a5f224d8e6f6ea2d44905b,2017-12-07 18:39:46
,b44a96400190ada8af964032d829114d226d4355,2017-12-07 18:33:45
,e92eedc3b27761027322cc5493fb34e10ca059ae,2017-11-27 10:21:50
,c015b41677b5e4c794d5c6e543d4def92329f9a7,2017-11-27 07:43:45
,e539c47ea973da44d6596c949ba64cb0d83cdfdf,2017-11-26 20:01:44
,83d26240e958872eda0d483ebbc59f5b52803b8f,2017-11-24 16:49:28
,4b768e2e649de26527f5eb6a12f62d95929c8487,2017-11-24 16:49:20
,f6413dde8150d4c17b5df89f5f713987b912de64,2017-11-24 10:03:46
,b76a84924623ce060c1a6c6d18cac5e0dee6ccbd,2017-11-24 10:03:24
,75f3b0c1cbd59c692b3e1eb0e1ab5480f0bda279,2017-11-17 14:38:48
,39cea686bf2bf9b1c70b03354536c5e4cc6f88d9,2017-11-16 11:46:25
,8f19bf181626048de1395cf581f9cda86340f093,2017-11-16 11:46:00
,ff0fa36d2d2d5c66ceb66cadb60a1abb52cd257c,2017-11-15 14:38:43
,4f49bdd4b2f1b1a16a43126777db258585fcb849,2017-11-15 12:03:10
,6eb1d74c47039399974c3cb452f0c323c917ff79,2017-11-15 11:56:20
,a439c1471d9a2593f8fa5cb1c6281cbde7811dd6,2017-11-15 11:56:17
,2d42fd05a1277ca75abe087a042aab1afcd9db82,2017-11-14 18:10:16
,18b0d7b4c3475db219dc6efb5dfeda90def4f6dc,2017-11-13 07:23:17
,063df15bb0ca44e45370a669fd35fcb2036a5ab5,2017-11-12 19:48:18
,2f7b17a3912597395907f4285e6d3c4dc59341ce,2017-11-12 19:46:41
,9c115a7b3ecb5402c7f7b3df3025aa7e9ddf7b50,2017-11-12 17:10:36
,5b8d4b8f3e9c51ae3bf8940e1c9f5d837a01c844,2017-11-08 19:16:01
,6f7c858de402f40317f79199383f074ab15202b2,2017-11-08 18:57:23
,ac517d7df08b32bef0fb8049f9502998ffad882f,2017-11-08 17:49:07
,7d8dd882555e38c34e64f776a4da8e33203afbff,2017-11-06 16:36:49
,df34f9208ec0d6dc7086bea9f1ec98e20f10c396,2017-11-06 16:34:58
,57da19f5e9ee00d532b6b350d294b976a06aba9c,2017-11-06 16:34:01
,0c8fde4ff6b820d617cfc41f89f30923e3ab5188,2017-11-06 16:08:41
,07de3a8da6a56f27ddac122824e46952301160b4,2017-11-06 16:02:25
,c2e3ba9e73ded0ed8d00ff324d59f8460b22e212,2017-11-06 15:37:39
,aa8cbd8008505443741980e73e05c5122b12ced9,2017-10-26 18:18:25
,f44e57c0f047cd0ec037439bb005fe2f51f6dbe6,2017-10-26 18:18:13
,79f0df0741a47b2df08ec28611154ded39ae2a09,2017-10-25 09:08:26
,16a47fcdefdb50f5181f900258882b27b3aa2acc,2017-10-17 17:41:57
,845665bbdee3283c5787f13d2ef1e69852da1e29,2017-10-17 17:38:59
,f7e4beef05f1ec56103532558caa630ff2470b36,2017-10-17 17:25:33
,b6ac0e6bc3e961bb778625c16bbecaa116da947a,2017-10-17 08:52:55
,7f06c7ecbf29119bd16c1ef076e6730fde280b54,2017-10-17 08:51:53
,b25fb57d45417cd87d9f670ed3f2e4c0ae7204ee,2017-10-03 19:47:10
,97e548f0197ee1d4091076b2de0c47e0bfbc028c,2017-10-01 18:07:51
,fc60ac6246fd02d74ab83d049d7774fbe5f5afec,2017-10-01 17:45:45
,1b652849dadb716532ba5cb9f7f5eea6836b4084,2017-10-01 17:42:06
,a6000b367007ecc34cb878984407aa5197cf7f4f,2017-10-01 17:20:38
,e03904bc0c72f99dc6288b61bd9f85730243dfe5,2017-10-01 17:00:49
,f890dafa6c1f82f4a58ce0cc44a0f445c9c6a687,2017-10-01 16:49:47
,3a6b587225fe5de71d26acccfeb4d1a46043761d,2017-09-25 03:42:33
,8d79129c5b0b8bcfc7d156698cb5e08e28c774f4,2017-09-24 18:00:44
Decentraland, ,
,cbeacf115734b4203dcc4fb6de3bca41620e7162,
,319dbfd1b1b1b8b0382b0e20b87ef2339c2a0c65,
,cea457dcee9e4566042e714a3fd67cd63130e7a1,2020-09-05 12:27:56
,223dd828e677291dd7be7a510a9963a0fe55003e,2020-09-05 12:16:18
,20a747c4ab7ac6469cac75cd2707d49086d872d5,2020-09-05 12:16:01
,ece3c1b7bee846d95bea05177373f28b7dc3af99,2020-08-20 10:30:33
,163c62b2b112b681549afe807b808b1a6da3ae21,2020-08-19 16:58:06
,7116aa8cacb2868f18fcea422bd7217d5d7d5820,2020-08-19 16:43:23
,cef421e2d2b3710ee43f81483892b3d045f6e20c,2020-08-18 17:24:30
,708d34737d5f8333d4a34f9cacc9ae08c09478ec,2020-08-17 23:06:11
,7c9f6b3d98fb5543fe2ba2ad2dcc182079905a2c,2020-08-15 10:51:51
,3bae56d704e1515647d9a7150ad6ddfc2df0e8b9,2017-12-29 12:51:06
,46de9e4da78135524a5a8b30e11b7d72367c43ac,2017-05-14 18:22:45
,bf12052f73370d07b68d01e7679b87ff983bb353,2017-05-12 11:06:14
,f9f2c7c8428e472cbbdf83134daa5d438238f264,2017-05-12 10:10:55
,5079c7e2cd8a564ea3fe6b388d5fce451f9f9c4f,2017-05-09 12:17:11
,6c769617c900b6efc44c1e7b2b943bb1f0021eed,2017-05-09 12:03:12
,a503aba360d20ad803afe43c53e612da39b2c301,2017-05-08 13:59:56
,d53135b40faff51483089cb9137f9ea4cb08530b,2017-05-08 13:55:02
,950e0f566a7e72475c95183ccfa9979f049102fd,2017-05-08 12:28:27
,ce90511aed4db5b59be358b38dd91e1e8f20431d,2017-05-08 11:04:55
,c0a4d703b71ad2d36ee40ad7e2044ef966970b47,2017-05-06 14:19:34
,a255e4a69bc2d2f8d3909b8e8207ea6ddc2f5410,2017-05-04 19:56:25
,fee801be7f13d5b5d00ac619e3cb429eb91746db,2017-05-04 10:37:48
,0fa2e15a81868d355add3ff6876dea8b11a03c11,2017-05-03 16:39:39
,6a2e8509e10d2b2eda6a8a623793508abd59885e,2017-05-03 12:11:03
,722d20bb50fcc888520b784fbd76b681368b3bb2,2017-05-03 10:40:57
,41f4cdf2e0d9a32d184909ce4431840ff786848e,2017-05-03 10:40:54
,cb3161bfeef150d44bb956dcce6d27669028ba69,2017-05-02 15:34:13
,b3db3755d36a83bd74642a583040c2f65fa4236a,2017-05-02 14:02:26
,d24e2e60bb7b69b73e1d301af10a23b9652113fa,2017-05-02 13:49:21
,674f4be02725c714c1b3cf886d86abd95a7bc9a1,2017-05-02 11:47:44
,471fd955db09bcbd20bcc3a68131ae848aa6071b,2017-05-02 11:30:56
,e243c15f44da183a9503c86ed666e0469237e93c,2017-05-02 11:26:31
,10a08293ebf00fd9b1b8cca094da8c7fbc195b2c,2017-05-01 18:38:14
,f711c71e85ecd46adddb0d0064e27d2dbc5257f6,2017-05-01 17:55:13
,051beefca5cb37c1ff6dc979ba2277571ca6292b,2017-05-01 17:54:56
,13e6355de7db9cb453af755c7dbaffcbe0bf166f,2017-05-01 16:39:29
,19c5f4554b0c2ba129f2770829984ac5f4e3aed8,2017-04-26 17:29:50
,740e384d18764c53a47f46f9a55b190e41f1ba3a,2017-04-26 17:14:09
,413541df91a9bd35e00ced0debcab4b370b0e2ab,2017-04-26 16:51:50
,50a0aaf1a87b142fb3ed9d6a4fdfd148e2e8f365,2017-04-26 16:51:18
,dee7ad1b9f7c6aab35b036266cbfcc515cf80b94,2017-04-26 16:37:38
,c07a1f6b2119fc42bc9dd1d3a089d2792b25a68f,2017-04-26 16:35:26
,22adb23a8cb2d32d0fe06dde58dd85b78ebb78a9,2017-04-26 16:32:51
,d0ad0adf03b99f1d6c4e51f49318c78ccb03d850,2017-04-26 16:31:37
,c55b9d94e53edfa6680fa4e83de136ee9a25d544,2017-04-26 16:27:31
,bdb92a4ef57b3622e2aedd2786e8b08afc81ec3f,2017-04-26 16:27:03
,6de48b3c5e79aff07b5d3c82958fd92c8a54ba9f,2017-04-26 16:22:35
,0eeee15fe7f79f4c89af8cf0a7f1716c1638eb7a,2017-04-26 16:21:18
,ac6505c3a3a4c88fd40a89dae9f51cb0cd4a918b,2017-04-26 14:07:16
,9565691d8e39d06489a676159a6cc2104ac97dee,2017-04-26 13:28:17
,898dd09930446512233038b0cea49cd75938cc2e,2017-04-26 13:23:55
,329adf02c421d6fa0d424fc72cc2b044d3f60622,2017-04-26 13:16:30
,c4c391453a90c3607ca3b5e49ba08463a3ae6d13,2017-04-26 13:03:15
,874a9480d23424c21959c2d6de7a91be4a568663,2017-04-26 11:23:14
,f2bb4bf94106b9290175d1601fdbe89280bcbbec,2017-04-24 19:20:42
,3361efa30c36d744881d7852af68296b50e47af2,2017-04-24 18:23:03
,1c16008c99ed26bdd8a2288dd342621d647066a8,2017-04-24 12:57:56
,133ee16055819234bb6b2a558db30fcb83424576,2017-04-24 10:06:14
,26f6165ce7d9943b77fed6929d65d090fde5aa1b,2017-04-24 10:03:31
,123e17427d122e8e8bea7f07ab17d9d1a3b97572,2017-04-23 14:21:08
,39dcc15e70b1e0cd7b252e29347e3a26ad02d8c5,2017-04-23 13:28:34
,fad148d0fa61d233f6795b7c68ce818c9b38def6,2017-04-23 10:50:26
,6ee4355b3bb0f12fc6d48407286e1bb30a6d71f4,2017-04-23 10:49:56
,301bd0cdc7639488b742852d01690dfb777ec9ac,2017-04-19 11:59:56
,f268df095c2a88cfcb3b2ee4a8211eed49ed814e,2017-04-19 11:39:03
,688cb0dabc0ae606ec24454be61d6dd2926afec8,2017-04-19 09:52:16
,f44e4491f2458ce7d0857579ca37cbbee0b06b30,2017-04-19 09:52:09
,1cc83947402e9c44fa05508599e29854a5e62994,2017-04-19 09:48:45
,e2d82d4c08f443f42f6ff3f3436fa7a71778530f,2017-04-19 09:48:13
,c94d33751d03d372c3098d307c66589a7bc96165,2017-04-18 20:03:31
,21bbf24cbe3eedf227393b7685e09dfa503c5c12,2017-04-18 19:54:45
,5f35abddfcc44f8174eb3a74a69ef3bf493b2700,2017-04-18 13:49:46
,140576adc18fca61fa771d8057d2bcbcb6430c31,2017-04-18 12:03:06
,e1b82f694c16e6e75cad32f57fcb6905f8de0014,2017-04-18 12:01:36
,54844da812e78ac8c09ab874d9e86c66414d0eaf,2017-04-18 12:00:21
,185b65fcd085b1b8be3e591aa02ac3f1bd14db13,2017-04-18 11:54:34
,011a81e2b27016191e7134fda3295d0a4bf04385,2017-04-18 11:40:36
,fad45d4a14ff16c2b0c4cddd535ab0f3c3dbe416,2017-04-18 11:04:51
,7324b07e9ecdd905cf42e135d4fae4fb3a051a14,2017-04-18 11:01:47
,284af5f8f67eb58b61704d763907e3eb0187c04b,2017-04-18 11:00:23
,5ac11edaa87990a0302a256d702b195e1568400f,2017-04-18 10:52:50
,f882697d2d67b1d396f6a8c4ed49bad67af2d955,2017-04-18 10:51:54
,bceecec25cd5857c8b80afa732aaa913230672e9,2017-04-17 20:27:54
,08b50df8bd9df84a1500b4bad952677c1504b350,2017-04-17 20:27:23
,daf75c42ecd43f97b0d43211c635a54d621d099a,2017-04-17 18:50:21
,e84380b39b935dc5a7bb2e1ee57e6c5e62668617,2017-04-17 18:08:17
,cf3371950759768b1152667460ad0da9d0c90fac,2017-04-17 17:54:40
,18bd2b07fc35afe531324ac6929235e5f555e39f,2017-04-17 15:00:39
,eaa481dcddf761089ae53ff44dcf4a7b5a2bbb20,2017-04-17 14:36:38
,947a92d1eac989a655e24b3dc522c1091fad6d20,2017-04-17 14:03:22
,b9310e7012410ebe0aeb9ac1454697796d51a5d5,2017-04-17 13:18:30
,0811b90d3bdb99f82aaf3dc0f8bfab7ecd07794f,2017-04-17 13:12:54
,6ed7e2cb8fcdff2cc7072cb71751749bd0a73a26,2017-04-17 12:49:14
,36272f03c91fb2b779bfd898fd013ace4b4b562f,2017-04-17 12:48:37
,e7fed71ad81bf69454b04e9af964f4760d58fd59,2017-04-17 10:20:11
,9a58d3086604d89ea962d56734b6fc2ba7339058,2017-04-17 10:16:08
,c2376a9ce06d310a4a70ccebc90ec59cccceb982,2017-04-15 10:27:42
,1ba8b78bf9a01b512d9c7dc8b084933483fa207d,2017-04-13 14:03:07
,762ad0ecb2eefdb0fabf965f1fd3f56081a18ce6,2017-04-13 14:02:51
,2939b4c612a5669e337b8cf6ae1eb9c6b8205aa3,2017-04-13 14:02:12
,f89acda1b84dc475a97334c4051b80160c8ddda5,2017-04-10 10:34:11
,922a96075ca632a822033166c1c7cc3c9275972d,2017-04-05 14:03:22
,44d65a7704eb606a4a668dd2ceb0b427ab246d38,2017-04-05 14:00:58
,0dfedaed243a30fa0cc10e12376d23740bcd3349,2017-04-05 13:59:35
,54966c9b99fc385399b66f117c61016e527434fa,2017-04-05 13:24:05
,3b0d6137ed5b7ac51f04c90af2c1c98608be2e2e,2017-04-05 13:09:36
,7a4d46e37ec09b81d286db35d9bd4dd073999874,2017-04-05 12:52:51
,857ec613035754c60af85c6f6080377f25a75c54,2017-04-05 12:51:32
,44e167fe59e05e136688800e6251e9df3742bc51,2017-04-05 12:16:58
,d4e9e6f26201974ed475b6729ef05565ec6b0a6e,2017-04-04 13:59:20
,91a10b6b7e03ae2fc8a2c7c290b6e3883198e4b6,2017-04-04 13:04:42
,44a7d13b023388e44bb7b548c4988efbb79b3292,2017-04-04 13:03:54
,3252f9be0ebd561f78071c061678f7b7dec482fd,2017-04-04 13:02:54
,71763d6ed184f33f600906dd071d40c1a3e1c401,2017-04-04 12:59:27
,1b31f604264c90971569e147ac27754227727954,2017-04-04 12:58:44
,835497355856deacd59690bf907fb661028f4541,2017-04-04 12:56:48
,cc46e53ae0bb833e908d3030dbf05eca03be2135,2017-04-04 12:47:12
,0fce97daa2c280c060e9e911ce3ba5a73c7515c2,2017-04-04 12:08:19
,02ed5cee3514801d93beaf9ec5a6dcbb62b953ea,2017-04-04 11:43:17
,1de424904e90838a64a518951a5fca374d588a5a,2017-04-04 11:29:06
,f4338de249b6dc69d3810896eee804a860062b37,2017-04-03 17:04:27
,02a9ab71b7b5220c8b3e9da8faa4f60e5c71f190,2017-04-03 15:16:02
,3146c931874441a03011489eeb8365e5ec7f02aa,2017-04-03 13:12:03
,9a8ce91385678b75782e3452dd75b5fe9af2861a,2017-03-31 21:42:32
,591f33fb758400d9b62290a61a59215ea8896a97,2017-03-31 16:53:18
,830ba32106ed98b5cb799a773648027b72e45333,2017-03-31 16:50:41
,c36370f6a96190fc959fc5af322b7769c5c17332,2017-03-31 16:23:01
,31bce217fbdc5341d7f8f2faa24f6414a5f8ea19,2017-02-12 14:00:40
,f3f886c0d587bc0b4669a5efae71e983204573f0,2017-02-10 09:21:46
,22c3b57598c99ba0df8ddcb98184174ec1d62139,2017-02-10 08:39:43
,3a7b72a50b26c249781ad9fcea01c6767c764da5,2017-02-10 08:38:42
,72437eabc68ccbcc41c0484cbce9572aefe9bc40,2017-02-10 08:33:42
,81a606675c1a3ee3221a01f1cdecf6bfbd847dc9,2017-02-10 07:26:29
,c86e6db09b5d2dcf9769e011f1dfc891ca3184a4,2017-02-10 07:24:56
,7cdae6b451700654e466d87616a48b97ffa4a6c9,2017-02-09 07:35:01
,05cb0a5e105d2d45247b464b85dc57460714b3d5,2017-01-20 17:56:06
,8825042939178157b350724706f5bf7c9fd3bb70,2017-01-11 16:01:22
,a6a8e141871a216366b17cd39d1c592e35947fdd,2017-01-11 13:20:47
,a372dabbec5232ff991ac92dd45f26592685b032,2017-01-09 19:04:52
,b079e443e352638f10726248fa7851ba4e616282,2017-01-02 13:48:40
,274a3e0ae722c608f979e8241b87dc92003fd855,2017-01-01 16:11:02
,29320c87e033f8bbbbbe422b3d412677a20ec7f1,2016-12-20 17:48:54
,671f9d67b13b38b038876278e9ca1f3adbec48ba,2016-12-20 17:47:54
,1b6e81052a50404e9c86385d1e9aed938dd4131c,2016-12-20 17:46:45
,a32539e38b30ec9b4f21ebed1ca64a538a9bf8b5,2016-12-13 15:34:47
,82002cfcc2591231509ecec63d85dfe28645a6bf,2016-12-12 19:19:59
,d1bcd0346dfee4371c1c3ba60b54fbaee95468d5,2016-12-11 20:32:45
,1adc4ba10207f2b714d3808f2bc3cab6485078a0,2016-12-11 20:12:11
,3c48c46b01453412f979f38d2e71e387ce2e00c9,2016-12-11 19:45:19
,acbfd2056d82a585996115c1bb1596ab5828fd90,2016-12-11 18:38:06
,126a6a1dbf3f952a90a54fa67ab3f8612a6fc261,2016-12-11 18:37:52
,5bfd0b64297bd797ccde43beee321a7791dfe345,2016-11-15 13:49:32
,eddd67d8256e94cb1c628bb30c6537ee0703019c,2016-11-15 13:38:08
,8ef7aed6f8483101e7448b420ed5a09d92efde43,2016-11-14 12:29:31
,08bf4df3fd6f0fc5d72495a107fb51b476bda53d,2016-11-14 11:50:06
,3c2d336fede17e75ff67d3d29f6fcd2668680666,2016-11-14 11:49:54
,1a4fc655a699334ec4b6734b4b9b693b2b5531a3,2016-11-13 06:59:54
,5e8a0fdfa28c353a6adff11897a1ded84579e723,2016-11-13 06:49:15
,ca1565695418c0be3c74a01d509c2ca0e264a2ee,2016-11-13 06:28:40
,c36503d7441b363ccb8219d87c0ba13c90b055af,2016-11-13 02:08:28
,f829041c54d74abc12043b3234cb831e89a7f012,2016-11-13 02:07:25
